,grid,month,day,temp_avg,temp_max,temp_min,windspeed_avg,windspeed_max,windspeed_min,sen_temp_avg,sen_temp_max,sen_temp_min
353,58_124,8,17,26.238461923076922,31.4,22.9,0.8058461538461539,1.368,0.324,28.493563625307083,33.770732313841535,25.44007155263312
354,58_124,8,18,27.430769230769236,29.5,25.6,0.5039999999999999,0.8279999999999998,0.18,29.725785491981853,31.771280065290878,28.103439951862427
355,58_124,8,19,27.892307769230765,30.6,25.9,0.6175384615384616,0.9720000000000001,0.18,30.167430489034004,32.89734131049016,28.380298198603953
356,58_124,8,20,27.946153923076928,30.700001,23.700001,1.2710769230769232,2.124,0.468,30.187864083880257,33.10540172574106,26.102299498075155
357,58_124,8,21,26.823076999999994,29.1,25.4,0.47630769230769227,0.7920000000000001,0.288,29.138099499455976,31.367641751333153,27.84176458104899
358,58_124,8,22,31.676922615384612,36.5,29.299999,0.8446153846153845,1.224,0.5039999999999999,33.96538680468825,39.008966261024746,31.551705515763942
359,58_124,8,23,27.161538538461535,31.299999,24.9,0.8640000000000001,1.368,0.612,29.414327311077997,33.66689270843076,27.21131987803613
360,58_124,8,24,23.9,24.200001,23.5,0.8086153846153846,1.044,0.576,26.143481925407663,26.37333197721945,25.84637511301586
361,58_124,8,25,23.430769307692305,26.0,21.9,0.5455384615384615,0.9720000000000001,0.216,25.794697981826648,28.222810158041604,24.628409600647352
362,58_124,8,26,21.507692153846158,22.9,20.4,0.5316923076923077,0.9,0.18,23.91805314878207,25.100483033372043,23.304563675009316
363,58_124,8,27,24.376923153846153,24.9,23.9,0.299076923076923,0.468,0.108,26.86506789736986,27.269468682608554,26.64753245985123
364,58_124,8,28,24.530769538461534,25.700001,23.200001,0.9110769230769233,1.368,0.25199999999999995,26.74663150740902,27.851935031796174,25.7972991829833
365,58_124,8,29,25.58461530769231,26.4,25.0,0.7670769230769232,1.044,0.468,27.846053329815152,28.61896143298926,27.366732862373155
366,58_124,8,30,25.153846230769236,26.9,23.9,0.42923076923076925,0.576,0.144,27.533363637098525,29.19368694643933,26.585056385726833
367,58_124,8,31,23.915384615384617,26.200001,22.299999,0.5067692307692307,0.936,0.036,26.290368093015026,28.431934949688767,25.49421796083308
368,58_125,6,1,20.876923153846153,26.200001,17.700001,0.31015384615384617,0.612,0.144,23.53091361547148,28.495775108382418,20.928852145551733
369,58_125,6,2,19.946153923076924,25.200001,16.9,0.23538461538461541,0.612,0.036,22.770348314448498,27.507733383532756,20.88022103255519
370,58_125,6,3,21.800000384615387,27.700001,19.0,0.26584615384615384,0.5039999999999999,0.072,24.463162566496678,29.98877920552571,22.410194569684663
371,58_125,6,4,20.907692384615384,24.5,18.1,0.27969230769230774,0.576,0.0,23.602049485955735,26.830878593434527,24.36915
372,58_125,6,5,21.138461461538466,26.1,18.700001,0.27138461538461545,0.648,0.108,23.83182953416397,28.388295489386163,21.97164310781134
373,58_125,6,6,19.723077076923076,25.200001,17.6,0.32123076923076926,0.612,0.144,22.417872579378106,27.507733383532756,20.83762211789822
374,58_125,6,7,19.699999923076923,23.299999,18.299999,0.37938461538461543,0.54,0.25199999999999995,22.315832900933017,25.669521006482793,21.193603214155868
375,58_125,6,8,20.000000230769224,23.5,18.700001,0.2575384615384616,0.684,0.072,22.781190068644218,25.793996692220176,22.14566583958088
376,58_125,6,9,20.253846384615386,26.200001,18.0,0.468,0.7920000000000001,0.108,22.750425478001407,28.457554335124588,21.342195444010393
377,58_125,6,10,21.061538384615385,23.299999,19.1,0.612,0.72,0.468,23.418759642802286,25.57854123845335,21.62814625626176
378,58_125,6,11,18.169230538461537,19.9,16.9,0.3267692307692308,0.576,0.144,20.928904407018912,22.302162583508654,20.199018310361705
379,58_125,6,12,19.69230792307692,23.5,18.5,0.3046153846153846,0.648,0.072,22.41370903369038,25.810631436914626,21.969311883236074
380,58_125,6,13,21.092307846153844,22.299999,18.9,0.2741538461538462,0.864,0.036,23.784324130249015,24.509841931222365,22.589109100229972
381,58_125,6,14,21.338461384615382,24.299999,18.1,0.5898461538461538,0.8279999999999998,0.3960000000000001,23.708190440646064,26.539012070205118,20.753450391087647
382,58_125,6,15,19.92307707692307,24.700001,16.6,0.6064615384615386,0.7920000000000001,0.36,22.298575597671288,26.952336187010445,19.370860322910094
383,58_125,6,16,21.146153769230768,26.1,18.299999,0.30738461538461537,0.756,0.108,23.790305952452638,28.36450196521541,21.61195744391128
384,58_125,6,17,21.87692269230769,24.299999,19.9,0.144,0.576,0.0,24.739420854822512,26.633976912847313,25.48785
385,58_125,6,18,21.576923076923073,27.299999,18.299999,0.27415384615384625,0.576,0.072,24.24172627775752,29.587487354103317,21.792957926891262
386,58_125,6,19,20.11538446153846,22.299999,19.1,0.3406153846153846,0.612,0.18,22.76473857449563,24.642410405385277,22.104844605796043
387,58_125,6,20,20.18461561538461,23.5,19.0,0.5123076923076924,0.72,0.36,22.639621111589502,25.778081820337988,21.670556092989823
388,58_125,6,21,20.853846153846153,26.799999,18.1,0.27415384615384614,0.612,0.108,23.559253015610462,29.08859816720877,21.43211641038058
389,58_125,6,22,23.123077,27.9,21.200001,0.22984615384615384,0.54,0.036,25.750836709493917,30.181083924552397,24.554331232500015
390,58_125,6,23,21.646153846153844,25.0,19.9,0.45692307692307693,0.648,0.25199999999999995,24.114084157407465,27.297745313340513,22.69685120340564
391,58_125,6,24,22.430769461538464,26.700001,21.0,0.36276923076923073,0.576,0.144,24.955362217779133,28.996787234859077,23.93941204021843
392,58_125,6,25,25.68461492307693,30.1,21.299999,0.3406153846153846,0.612,0.036,28.084678347061384,32.349136847254385,24.639773926995687
393,58_125,6,26,20.73076923076923,23.6,18.6,0.9470769230769231,1.5840000000000003,0.324,22.881211356177886,25.621101511390712,21.343985922286567
394,58_125,6,27,22.369230923076923,24.4,21.799999,0.2630769230769231,0.468,0.036,25.002913779803464,26.78314778378555,25.066995943914385
395,58_125,6,28,21.653846000000005,22.200001,20.6,0.32123076923076915,0.468,0.25199999999999995,24.256203359607213,24.643336801606157,23.354521787658296
396,58_125,6,29,22.66923046153846,26.299999,21.0,0.2076923076923077,0.576,0.036,25.356823338694394,28.602983873684643,24.383441571288504
397,58_125,6,30,23.22307676923077,23.9,22.0,0.3323076923076923,0.612,0.108,25.740499502319224,26.223278153186463,24.939034098817743
398,58_125,7,1,21.29230753846154,22.1,20.6,0.6563076923076921,0.9,0.25199999999999995,23.61633204632681,24.291385471284677,23.354521787658296
399,58_125,7,2,23.230769076923078,24.1,22.5,0.2658461538461538,0.3960000000000001,0.108,25.811322740720794,26.533733820708953,25.38863893066866
400,58_125,7,3,26.369230999999992,30.5,24.0,0.3018461538461538,0.54,0.108,28.753390303400618,32.73109719345841,26.73745342622142
401,58_125,7,4,24.00769238461538,27.6,22.9,0.43753846153846154,0.756,0.072,26.419130251886312,29.86547122765056,25.84907952398367
402,58_125,7,5,24.284615307692313,26.6,22.700001,0.8473846153846155,1.044,0.5039999999999999,26.517266241732486,28.823109658126626,25.10462838084272
403,58_125,7,6,22.10769230769231,25.4,20.0,0.9969230769230768,1.26,0.7920000000000001,24.256914546177107,27.55827035581676,22.23598498610738
404,58_125,7,7,21.746153846153845,26.5,18.700001,0.8501538461538461,0.9720000000000001,0.756,23.958033393019218,28.730911370264273,20.959721271181543
405,58_125,7,8,23.50769223076923,26.4,21.1,0.5289230769230768,0.8279999999999998,0.216,25.87936851441387,28.65204397576592,23.88298445234941
406,58_125,7,9,21.284615307692306,21.6,20.700001,0.6175384615384615,0.8279999999999998,0.36,23.63526092709629,23.822259062953087,23.299508221669537
407,58_125,7,10,25.438461615384615,26.700001,24.200001,0.32123076923076915,0.432,0.25199999999999995,27.859625443908104,29.02905394464947,26.736828589058522
408,58_125,7,11,27.376922846153846,28.799999,26.299999,0.39323076923076916,0.8279999999999998,0.036,29.6911559860594,31.066935425967145,28.911994096182653
409,58_125,7,12,26.584615153846155,28.6,25.200001,0.4347692307692308,0.756,0.288,28.916598837653368,30.86611740260732,27.65248608428444
410,58_125,7,13,26.815384615384612,30.1,24.9,0.4486153846153845,0.72,0.18,29.136858736361035,32.36288809849977,27.457437376132198
411,58_125,7,14,26.92307723076923,30.0,25.1,0.5372307692307693,0.72,0.25199999999999995,29.223460979861418,32.26311830640641,27.582404114996823
412,58_125,7,15,27.63076892307693,31.9,25.299999,0.4126153846153846,0.8279999999999998,0.216,29.932850462144117,34.186172521697294,27.79646554913216
413,58_125,7,16,27.407692307692308,31.4,24.9,0.48738461538461536,0.864,0.288,29.705653840094413,33.69023047030136,27.36856597314458
414,58_125,7,17,25.684615538461536,30.5,23.299999,0.32399999999999995,0.72,0.036,28.09263520219871,32.761967266873214,26.34866199467048
415,58_125,7,18,27.24615384615384,31.4,25.4,0.4707692307692307,0.864,0.25199999999999995,29.550961841745924,33.69023047030136,27.864262936819394
416,58_125,7,19,27.838461692307696,31.4,25.6,0.4790769230769231,0.9720000000000001,0.144,30.126436640149304,33.71030325004644,28.135951346886937
417,58_125,7,20,28.753845923076923,32.5,26.299999,0.3461538461538461,0.576,0.144,31.01659119837457,34.706906436783875,28.774554242132293
418,58_125,7,21,29.984615384615385,34.099998,27.299999,0.4292307692307693,0.9,0.108,32.20866382524579,36.4278468798513,29.704844417227818
419,58_125,7,22,31.653846307692312,34.5,29.6,0.5289230769230769,1.0079999999999998,0.25199999999999995,33.85921795011794,36.873945956833666,31.81028644233535
420,58_125,7,23,30.676923307692302,33.0,28.700001,0.4846153846153846,0.936,0.072,32.89227881812394,35.325952192078695,30.963319568552684
421,58_125,7,24,29.78461546153846,32.299999,28.200001,0.5843076923076923,0.7920000000000001,0.36,32.03452409050199,34.57877279716456,30.486057503168695
422,58_125,7,25,28.907692230769232,31.700001,27.700001,0.5483076923076923,0.756,0.288,31.169606266089424,33.96812154561946,30.01847912380649
423,58_125,7,26,29.530769230769224,32.099998,27.9,0.4458461538461539,0.684,0.144,31.771228315114644,34.34775359160758,30.234221000221197
424,58_125,7,27,29.846153999999995,32.599998,28.200001,0.4790769230769231,0.9720000000000001,0.25199999999999995,32.08184569915532,34.92974412697599,30.494946213359437
425,58_125,7,28,29.5,30.299999,28.700001,0.3904615384615385,0.576,0.144,31.73535470716414,32.540997795359324,30.964054835411222
426,58_125,7,29,30.76153876923076,34.799999,27.9,0.8833846153846155,1.152,0.576,33.049002161065886,37.2320002807903,30.178190426858002
427,58_125,7,30,32.184615615384615,35.700001,29.200001,0.72,1.044,0.5039999999999999,34.442704763914726,38.111854922617525,31.45402445293061
428,58_125,7,31,32.0692306923077,35.0,30.1,0.5898461538461539,0.936,0.144,34.287503052811246,37.35360462037757,32.24126153819309
429,58_125,8,1,33.05384623076923,36.099998,31.6,0.598153846153846,0.936,0.288,35.261795346637996,38.46881142828951,33.70942731906367
430,58_125,8,2,33.24615369230769,36.0,31.1,0.5372307692307692,1.0079999999999998,0.25199999999999995,35.42310408446578,38.401704691412775,33.21958055144819
431,58_125,8,3,31.607692,34.599998,29.9,0.44030769230769223,0.72,0.288,33.783652431518504,36.85252674730515,32.100552052188675
432,58_125,8,4,29.192307846153845,32.299999,28.1,0.5261538461538462,0.9720000000000001,0.144,31.447776827515625,34.62488441584482,30.416679230945913
433,58_125,8,5,29.053846076923076,31.1,28.1,0.6147692307692308,0.9,0.432,31.315593222175252,33.39373304476757,30.38449581616989
434,58_125,8,6,30.146153846153844,32.700001,28.200001,0.5870769230769229,0.864,0.288,32.391165756966174,35.00171541202732,30.491677731710904
435,58_125,8,7,29.892307769230765,33.599998,28.0,0.551076923076923,0.7920000000000001,0.3960000000000001,32.13651036513955,35.88329418871804,30.29091804996279
436,58_125,8,8,29.776923076923076,33.599998,28.0,0.5483076923076923,1.044,0.324,32.02288936932955,35.968295496451894,30.298219625834847
437,58_125,8,9,28.84615376923077,30.0,27.6,0.4458461538461538,0.72,0.288,31.107200748409923,32.26311830640641,29.923838455828395
438,58_125,8,10,30.54615384615384,34.599998,27.700001,0.756,1.152,0.5039999999999999,32.81352880463855,37.02658342976173,29.98877920552571
439,58_125,8,11,30.70000030769231,34.5,27.799999,0.6563076923076923,1.08,0.36,32.950305995905815,36.89961136076327,30.10277295840893
440,58_125,8,12,30.6307693076923,34.299999,28.299999,0.47907692307692307,0.756,0.18,32.84602847488146,36.56979959921469,30.595163249675338
441,58_125,8,13,31.16923061538462,33.200001,29.799999,0.4735384615384615,0.9,0.036,33.36883400359246,35.51761515661887,31.90254821461354
442,58_125,8,14,31.807691923076924,34.0,29.5,0.659076923076923,0.9720000000000001,0.36,34.05010002573938,36.35242955360432,31.731725087088645
443,58_125,8,15,30.376922846153846,31.6,29.4,0.9249230769230767,1.62,0.54,32.665337863275234,34.011836449543985,31.652245425844328
444,58_125,8,16,26.261538307692305,31.6,23.0,1.1104615384615386,1.44,0.7920000000000001,28.46806243474618,33.988454934472,25.246421282335653
445,58_125,8,17,26.238461923076922,31.4,22.9,0.8058461538461539,1.368,0.324,28.493563625307083,33.770732313841535,25.44007155263312
446,58_125,8,18,27.430769230769236,29.5,25.6,0.5039999999999999,0.8279999999999998,0.18,29.725785491981853,31.771280065290878,28.103439951862427
447,58_125,8,19,27.892307769230765,30.6,25.9,0.6175384615384616,0.9720000000000001,0.18,30.167430489034004,32.89734131049016,28.380298198603953
448,58_125,8,20,27.946153923076928,30.700001,23.700001,1.2710769230769232,2.124,0.468,30.187864083880257,33.10540172574106,26.102299498075155
449,58_125,8,21,26.823076999999994,29.1,25.4,0.47630769230769227,0.7920000000000001,0.288,29.138099499455976,31.367641751333153,27.84176458104899
450,58_125,8,22,31.676922615384612,36.5,29.299999,0.8446153846153845,1.224,0.5039999999999999,33.96538680468825,39.008966261024746,31.551705515763942
451,58_125,8,23,27.161538538461535,31.299999,24.9,0.8640000000000001,1.368,0.612,29.414327311077997,33.66689270843076,27.21131987803613
452,58_125,8,24,23.9,24.200001,23.5,0.8086153846153846,1.044,0.576,26.143481925407663,26.37333197721945,25.84637511301586
453,58_125,8,25,23.430769307692305,26.0,21.9,0.5455384615384615,0.9720000000000001,0.216,25.794697981826648,28.222810158041604,24.628409600647352
454,58_125,8,26,21.507692153846158,22.9,20.4,0.5316923076923077,0.9,0.18,23.91805314878207,25.100483033372043,23.304563675009316
455,58_125,8,27,24.376923153846153,24.9,23.9,0.299076923076923,0.468,0.108,26.86506789736986,27.269468682608554,26.64753245985123
456,58_125,8,28,24.530769538461534,25.700001,23.200001,0.9110769230769233,1.368,0.25199999999999995,26.74663150740902,27.851935031796174,25.7972991829833
457,58_125,8,29,25.58461530769231,26.4,25.0,0.7670769230769232,1.044,0.468,27.846053329815152,28.61896143298926,27.366732862373155
458,58_125,8,30,25.153846230769236,26.9,23.9,0.42923076923076925,0.576,0.144,27.533363637098525,29.19368694643933,26.585056385726833
459,58_125,8,31,23.915384615384617,26.200001,22.299999,0.5067692307692307,0.936,0.036,26.290368093015026,28.431934949688767,25.49421796083308
460,58_126,6,1,21.199999923076923,27.299999,18.4,0.32399999999999995,0.684,0.144,23.820688788290642,29.573563578621226,21.56745504079709
461,58_126,6,2,20.407692153846156,25.299999,17.700001,0.240923076923077,0.684,0.036,23.192687282989883,27.584317325450606,21.56377711406914
462,58_126,6,3,22.707692384615388,28.799999,20.1,0.27415384615384614,0.576,0.072,25.308998366697438,31.064242574731317,23.38013647987156
463,58_126,6,4,21.292307461538464,24.5,18.799999,0.32123076923076926,0.684,0.036,23.911973961905012,26.788619818805486,22.503663842402204
464,58_126,6,5,21.738461538461543,26.0,19.200001,0.32400000000000007,0.684,0.072,24.333615505795322,28.28055450868345,22.586548526029475
465,58_126,6,6,20.415384769230773,25.1,18.200001,0.3516923076923077,0.684,0.144,23.037157739168723,27.385393694756672,21.38499772236353
466,58_126,6,7,20.161538384615387,23.299999,18.799999,0.3627692307692308,0.576,0.216,22.780032725266352,25.649473432428646,21.7398862192114
467,58_126,6,8,20.4,23.9,19.1,0.2852307692307693,0.72,0.072,23.11393195535741,26.177160988711428,22.498371106974382
468,58_126,6,9,20.699999923076923,27.200001,18.1,0.5067692307692309,0.864,0.108,23.148481227819364,29.453129542098907,21.43211641038058
469,58_126,6,10,21.130769,23.4,19.299999,0.6729230769230768,0.864,0.5039999999999999,23.444849483203136,25.619560114041843,21.78340386639795
470,58_126,6,11,18.407691923076925,19.9,17.299999,0.35169230769230764,0.612,0.144,21.11589381440252,22.271111253787808,20.563933859519988
471,58_126,6,12,20.12307676923077,23.6,18.9,0.3156923076923077,0.72,0.036,22.806579590794477,25.877851612431353,22.589109100229972
472,58_126,6,13,21.384614999999997,22.299999,18.9,0.28800000000000003,0.9,0.072,24.04161539664849,24.493658850434567,22.322018032394944
473,58_126,6,14,21.300000000000004,24.200001,18.1,0.5870769230769232,0.7920000000000001,0.324,23.67229481497155,26.450596804305732,20.867696895502082
474,58_126,6,15,20.24615353846154,24.9,17.1,0.6839999999999999,0.9720000000000001,0.432,22.557645751216246,27.10498749115173,19.73458779000372
475,58_126,6,16,22.01538469230769,26.4,19.299999,0.3876923076923076,0.8279999999999998,0.108,24.533167592980767,28.65204397576592,22.51116710761312
476,58_126,6,17,22.246153538461538,24.4,20.9,0.1827692307692308,0.648,0.036,25.00356731078808,26.702899762770155,24.29799716790476
477,58_126,6,18,22.176923076923075,27.5,19.299999,0.2630769230769231,0.576,0.036,24.821812503520768,29.78438903469053,22.9308858593209
478,58_126,6,19,20.26923053846154,22.5,19.299999,0.37107692307692297,0.684,0.18,22.87298270356066,24.799373565634866,22.289415847429566
479,58_126,6,20,20.753846307692307,24.9,19.6,0.49846153846153857,0.756,0.288,23.20853813227127,27.163726555267296,22.352660729357837
480,58_126,6,21,21.18461507692308,26.799999,18.5,0.2741538461538462,0.684,0.036,23.87144794085933,29.07625201532857,22.247331486695018
481,58_126,6,22,23.576922999999997,28.1,21.9,0.2492307692307692,0.612,0.072,26.15429295073385,30.373053397555054,24.967314151086484
482,58_126,6,23,21.907692307692308,25.1,19.9,0.4486153846153847,0.684,0.216,24.37505660667565,27.385393694756672,22.7648467299025
483,58_126,6,24,23.30000015384616,27.9,22.0,0.35999999999999993,0.612,0.18,25.790844495132408,30.175445052585125,24.78114099096412
484,58_126,6,25,26.415384615384614,30.0,21.4,0.39876923076923076,0.612,0.072,28.763468197620767,32.25033267476942,24.526431464637895
485,58_126,6,26,21.046153769230763,24.6,18.9,0.9526153846153844,1.62,0.36,23.198390391533437,26.66311550275313,21.574735435903165
486,58_126,6,27,22.553845923076924,24.700001,21.9,0.2824615384615385,0.5039999999999999,0.036,25.154342442012272,27.058288710715914,25.15244120174216
487,58_126,6,28,21.946154307692307,22.4,20.700001,0.2907692307692308,0.3960000000000001,0.18,24.56970432328755,24.89598684898291,23.581422844611666
488,58_126,6,29,23.323076846153846,26.4,21.9,0.20769230769230773,0.5039999999999999,0.036,25.964796134612676,28.718899014277966,25.15244120174216
489,58_126,6,30,23.338461384615382,24.0,22.200001,0.32399999999999995,0.648,0.072,25.857740244955195,26.306336062389924,25.231844644721015
490,58_126,7,1,21.599999846153842,22.299999,20.700001,0.6756923076923077,1.044,0.36,23.90936969667255,24.433921796932303,23.299508221669537
491,58_126,7,2,23.823077000000005,25.4,23.5,0.29630769230769227,0.576,0.072,26.342178725099416,27.716931725811328,26.378138747721977
492,58_126,7,3,26.646154076923075,30.5,24.700001,0.3018461538461539,0.612,0.108,29.016148044782,32.74435353719424,27.366901090022367
493,58_126,7,4,24.446154153846155,27.9,23.1,0.4292307692307692,0.864,0.072,26.84844726146204,30.15931218943782,26.0254325985631
494,58_126,7,5,24.461538692307688,26.799999,22.9,0.828,1.044,0.54,26.70155414702347,29.027256862522854,25.27721225357928
495,58_126,7,6,22.176923076923075,25.6,19.9,0.9581538461538462,1.188,0.756,24.34367194375813,27.776716107004624,22.160495680483486
496,58_126,7,7,21.723076846153848,26.5,18.6,0.8418461538461538,0.9720000000000001,0.648,23.93899274304104,28.730911370264273,20.95272610725673
497,58_126,7,8,24.04615438461538,26.4,21.200001,0.5427692307692308,0.7920000000000001,0.25199999999999995,26.399969184204217,28.658249084727707,23.91824037083284
498,58_126,7,9,21.58461530769231,22.299999,21.299999,0.6313846153846152,0.8279999999999998,0.468,23.922580672331456,24.526601689866432,23.76795723844116
499,58_126,7,10,25.446153692307693,26.700001,24.299999,0.2796923076923076,0.36,0.18,27.890347151606882,29.04874764686886,26.90371995978833
500,58_126,7,11,27.36923076923077,29.5,25.6,0.19938461538461538,0.5039999999999999,0.0,29.729696587256655,31.747072525581423,29.0304
501,58_126,7,12,26.10769230769231,28.200001,25.0,0.3295384615384615,0.684,0.0,28.493339813507035,30.46872638179426,28.6575
502,58_126,7,13,26.907692461538456,30.9,25.1,0.37384615384615383,0.8279999999999998,0.18,29.244152968758186,33.179967331527955,27.642009540626553
503,58_126,7,14,27.361537999999996,31.5,25.299999,0.35169230769230764,0.756,0.108,29.68428687734391,33.76799130998194,27.906425089824143
504,58_126,7,15,27.130769,31.6,24.9,0.27692307692307694,0.5039999999999999,0.072,29.482899971670697,33.79841587194828,27.612610269778024
505,58_126,7,16,27.092307384615385,31.799999,24.799999,0.3378461538461538,0.756,0.036,29.430049329097706,34.068184161822785,27.630328045426566
506,58_126,7,17,26.946153999999996,30.6,24.5,0.30461538461538457,0.5039999999999999,0.072,29.299974209379947,32.821585707011685,27.259904120619154
507,58_126,7,18,26.607692230769224,30.700001,23.700001,0.3710769230769231,0.648,0.108,28.956911912505685,32.948779035168144,26.46769142632053
508,58_126,7,19,27.384615538461535,31.6,25.5,0.36276923076923073,0.864,0.072,29.704216392256306,33.891997229207846,28.141669493516336
509,58_126,7,20,28.300000230769232,32.900002,25.4,0.25476923076923075,0.5039999999999999,0.072,30.588689194108817,35.068297040026195,28.05349295622662
510,58_126,7,21,29.176923153846154,33.799999,26.4,0.18553846153846157,0.612,0.0,31.40517607521005,36.00489024115642,29.5276
511,58_126,7,22,31.884615846153846,35.599998,29.9,0.3406153846153846,0.684,0.144,34.007153943718556,37.82893453465617,32.05880330746837
512,58_126,7,23,29.93846146153846,33.200001,28.0,0.2603076923076923,0.612,0.0,32.130370137646565,35.41206718233006,30.522
513,58_126,7,24,29.94615384615384,33.400002,28.299999,0.5649230769230769,1.224,0.288,32.19120563998799,35.812768023391314,30.58631556049735
514,58_126,7,25,28.97692315384615,31.9,27.799999,0.5012307692307693,0.7920000000000001,0.324,31.23602103734551,34.17738229447955,30.107703062543003
515,58_126,7,26,29.100000153846153,32.799999,27.4,0.39323076923076916,0.612,0.144,31.35047412551026,35.01684851630675,29.778075423409394
516,58_126,7,27,29.66153861538462,32.700001,28.1,0.42369230769230765,0.9720000000000001,0.108,31.89527610905205,35.0313674180278,30.424213047398954
517,58_126,7,28,28.41538461538462,29.299999,27.0,0.2187692307692308,0.432,0.0,30.69915909496493,31.54630299630547,29.9005
518,58_126,7,29,30.053846153846152,35.400002,26.5,0.4458461538461539,0.72,0.144,32.278575163007375,37.65068907484371,28.95701338514817
519,58_126,7,30,32.16153869230769,36.0,29.0,0.5399999999999999,0.684,0.3960000000000001,34.3606916981451,38.22678577453654,31.25429862156635
520,58_126,7,31,31.30769223076923,35.900002,29.1,0.3046153846153846,0.576,0.072,33.44049614939401,38.05422023921431,31.31602483594618
521,58_126,8,1,32.715384461538456,36.200001,31.5,0.45138461538461533,0.684,0.216,34.862858109865435,38.42571139447673,33.573511380222634
522,58_126,8,2,33.03846169230769,36.400002,31.5,0.3655384615384616,0.612,0.144,35.12589493606659,38.57380168989072,33.51846915326612
523,58_126,8,3,31.376922846153846,33.799999,30.299999,0.4458461538461538,0.8279999999999998,0.18,33.5618640250242,36.09796137681385,32.44088489461884
524,58_126,8,4,29.023077076923073,32.200001,27.9,0.4735384615384615,0.936,0.144,31.279975466478966,34.51489223458537,30.234221000221197
525,58_126,8,5,29.48461530769231,31.5,28.5,0.5206153846153845,0.7920000000000001,0.288,31.7335394451071,33.77599078831578,30.775595950056328
526,58_126,8,6,30.184615153846153,33.299999,28.5,0.49015384615384605,0.756,0.324,32.413441176316496,35.569153424257934,30.77450865261933
527,58_126,8,7,29.738461461538463,33.5,28.1,0.42369230769230765,0.756,0.108,31.969668043628143,35.76928365989546,30.424213047398954
528,58_126,8,8,29.72307723076923,34.400002,28.299999,0.4347692307692307,0.9720000000000001,0.25199999999999995,31.956287442938287,36.758912555787305,30.588897274908142
529,58_126,8,9,28.392307999999996,29.5,27.5,0.288,0.432,0.144,30.673676541091446,31.739938655863767,29.869304538771758
530,58_126,8,10,30.369230461538464,34.299999,27.6,0.5843076923076922,0.936,0.36,32.61056638422162,36.643925256646746,29.911132602442194
531,58_126,8,11,30.43846146153846,34.200001,27.700001,0.5206153846153845,0.9,0.288,32.6670486405994,36.52898710922808,30.01847912380649
532,58_126,8,12,30.17692338461538,33.900002,27.799999,0.33230769230769225,0.54,0.108,32.373926223501755,36.065731891268804,30.154449249078738
533,58_126,8,13,30.19230753846153,32.599998,28.9,0.29907692307692313,0.7920000000000001,0.036,32.38017506918433,34.879815423308614,31.133549438603914
534,58_126,8,14,31.030769076923075,33.599998,29.799999,0.32399999999999995,0.576,0.108,33.185263733947245,35.78985829623745,31.952868576482416
535,58_126,8,15,30.100000230769226,32.400002,28.799999,0.42646153846153845,0.612,0.144,32.319824753953036,34.62163479049206,31.05528212619127
536,58_126,8,16,25.869230769230764,31.6,22.9,0.8418461538461539,0.9720000000000001,0.5039999999999999,28.11511235390265,33.9135437349355,25.29999343699987
537,58_126,8,17,26.22307676923077,31.700001,22.9,0.7504615384615385,0.9720000000000001,0.54,28.48875172392365,34.01516499358247,25.27721225357928
538,58_126,8,18,26.561538615384613,29.200001,25.200001,0.31292307692307697,0.72,0.108,28.931858232478987,31.46496096735745,27.81650592187329
539,58_126,8,19,27.692307692307693,29.799999,26.0,0.43476923076923085,0.864,0.036,29.989430149549193,32.07609539021566,28.655661740475477
540,58_126,8,20,27.692307538461534,31.200001,23.4,1.1076923076923075,1.548,0.612,29.9343343658063,33.58407514796595,25.72925729076163
541,58_126,8,21,26.069231,29.200001,24.4,0.3018461538461538,0.576,0.072,28.468736083570803,31.458045935905748,27.171727583329435
542,58_126,8,22,31.307692461538462,34.0,29.0,0.4707692307692308,0.9,0.25199999999999995,33.50273094412973,36.32671170733428,31.246568798690213
543,58_126,8,23,26.223077000000004,31.200001,23.799999,0.5566153846153846,0.864,0.288,28.532117496438378,33.48846472022866,26.327528089357664
544,58_126,8,24,23.86153869230769,24.200001,23.4,0.6009230769230769,1.0079999999999998,0.288,26.19042641638991,26.383336997896237,25.94897014943135
545,58_126,8,25,23.684615461538463,26.5,21.799999,0.33230769230769225,0.576,0.072,26.18077137826773,28.799885554271864,24.879136732031398
546,58_126,8,26,21.592307615384616,23.299999,20.299999,0.3932307692307692,0.612,0.144,24.120589338057833,25.630452130234943,23.300807320390756
547,58_126,8,27,24.46153846153846,25.299999,23.6,0.23538461538461536,0.3960000000000001,0.072,26.997098272474368,27.689789543252637,26.466315285011696
548,58_126,8,28,24.107692076923076,25.1,22.700001,0.7726153846153847,1.224,0.288,26.36487150394587,27.255197416973513,25.286493044762395
549,58_126,8,29,24.323077153846157,25.200001,23.6,0.4126153846153846,0.864,0.144,26.738823290546915,27.43546195303403,26.31136903963976
550,58_126,8,30,25.130768923076918,26.799999,23.4,0.2547692307692308,0.576,0.144,27.60933916306488,29.095235613893983,26.128910808915037
551,58_126,8,31,24.330769153846155,27.6,22.5,0.2686153846153847,0.576,0.072,26.845499102614994,29.8828393827324,25.496373374824792
552,58_127,6,1,20.56923076923077,27.200001,17.299999,0.2852307692307693,0.72,0.108,23.27400655192599,29.46956512549024,20.71274778020944
553,58_127,6,2,18.669230769230765,25.4,13.6,0.21600000000000005,0.72,0.036,21.618038809444126,27.673707870111837,18.06055572089179
